Id_AFAD,Year,Month,Day,Hour,Min,Sec,Ev_Lat,Ev_Lon,Ev_Depth,Ml,StdMl,Rms,Erh,Erz,Gap,Np,Ns,Ntot,CovX,CovY,CovZ,CovT
589256,2023,6,8,6,4,25.66,37.8175,36.2827,10.27,3.13,0.15,0.3,0.8,0.6,57,16,15,31,0.3,0.4,0.3,0.6
589270,2023,6,8,8,13,6.25,38.062,37.881,8.04,2.84,0.18,0.42,1.2,2.8,111,11,9,20,1,0.4,7.7,7.8
589285,2023,6,8,9,4,43.33,38.1113,36.6003,11.83,2.75,0.2,0.21,0.7,0.8,69,17,12,29,0.3,0.3,0.6,0.7
589286,2023,6,8,10,9,52.8,37.9158,36.3217,7.2,2.61,0.19,0.27,1.1,1.7,72,13,13,26,0.4,0.8,2.9,3
589309,2023,6,8,13,51,39.74,36.053,35.9838,2.52,3.4,0.22,0.21,1.3,2.3,183,10,8,18,0.9,0.7,5.1,5.2
589311,2023,6,8,13,58,38.99,37.8962,36.672,11.6,2.88,0.14,0.33,1,1.3,43,16,16,32,0.5,0.4,1.7,1.8
589330,2023,6,8,16,31,36.27,37.8892,36.4615,24.74,3.2,0.23,0.35,1.3,1.2,64,14,9,23,1,0.7,1.4,1.8
589337,2023,6,8,16,59,41.9,38.0508,37.654,9.52,2.61,0.32,0.17,1.1,0.8,85,10,8,18,0.5,0.8,0.6,1.1
589339,2023,6,8,17,12,44.94,38.0452,37.3848,6.75,2.65,0.22,0.29,1.1,1,59,12,11,23,0.7,0.5,1.1,1.4
589341,2023,6,8,17,30,3.81,38.5177,37.5135,8.04,2.83,0.25,0.38,2.7,2.3,104,11,8,19,4.5,2.8,5.1,7.4
589355,2023,6,8,19,6,21.2,38.0873,37.775,9.52,2.75,0.15,0.23,1.1,1.4,96,13,12,25,0.7,0.5,2,2.2
589372,2023,6,8,21,51,34.88,38.1058,38.5245,10.96,3.29,0.17,0.21,0.8,1.3,96,14,12,26,0.2,0.4,1.6,1.7
589376,2023,6,8,22,10,41.13,37.9075,36.251,12.69,2.69,0.16,0.19,0.7,0.6,66,15,14,29,0.3,0.2,0.3,0.5
589378,2023,6,8,22,39,21.69,38.429,37.5145,6.53,2.65,0.18,0.24,1.2,2.1,81,12,8,20,1.2,0.4,4.3,4.5
589387,2023,6,8,23,34,9.8,38.0327,38.2532,6.41,2.53,0.2,0.26,1.2,1.6,135,9,6,15,0.8,0.7,2.5,2.7
589386,2023,6,8,23,54,33.34,36.0137,36.1167,3.12,3.1,0.22,0.13,1.3,0.3,143,11,8,19,1.3,0.4,0.1,1.3
589399,2023,6,9,1,49,1.08,39.926,39.6642,6.88,3.93,0.26,0.31,1.1,3.4,63,21,13,34,0.5,0.6,11.4,11.5
589401,2023,6,9,3,22,47.46,38.131,36.8805,13.16,3.69,0.23,0.34,0.9,0.9,51,24,21,45,0.5,0.3,0.8,1.1
589404,2023,6,9,3,36,27.39,38.0917,36.6322,15.64,2.4,0.21,0.19,0.9,0.8,83,12,14,26,0.4,0.4,0.6,0.8
589414,2023,6,9,5,16,2.96,37.4477,37.1623,8.26,3.4,0.15,0.3,0.9,0.7,48,25,22,47,0.4,0.5,0.5,0.8
589430,2023,6,9,7,48,19.87,38.0832,37.7553,12.72,3.35,0.16,0.23,1.2,1.8,94,18,13,31,0.7,0.6,3.2,3.3
589431,2023,6,9,7,51,18.72,37.5827,35.4328,4.7,3.29,0.23,0.28,1.3,0.5,95,16,11,27,0.6,1,0.2,1.2
589434,2023,6,9,8,41,25.23,36.988,36.0453,24.22,2.98,0.2,0.38,1,1.1,67,14,10,24,0.4,0.6,1.1,1.3
589439,2023,6,9,9,46,20.08,38.1283,38.5528,6.01,2.96,0.1,0.28,0.9,2.2,91,11,13,24,0.4,0.5,5,5.1
589472,2023,6,9,15,2,52.18,38.1452,38.5635,9.43,3.33,0.21,0.28,1.5,2.9,89,14,12,26,1.2,1.1,8.7,8.8
589492,2023,6,9,16,44,4.57,37.9075,36.2615,10.81,2.85,0.15,0.13,0.7,1,78,7,11,18,0.2,0.2,1,1
589507,2023,6,9,17,47,39.33,38.4207,39.2173,4.92,2.76,0.22,0.23,1,1.1,89,8,11,19,0.5,0.4,1.2,1.4
589524,2023,6,9,20,27,57.42,38.093,36.51,8.29,2.83,0.13,0.25,1.2,0.7,68,17,14,31,0.7,0.7,0.5,1.1
589532,2023,6,9,20,41,31.59,38.2577,38.5982,12.69,3.35,0.18,0.37,1.6,1.8,77,15,14,29,1.3,1.4,3.1,3.7
589547,2023,6,9,21,37,31.12,38.4528,37.552,6.61,3.22,0.19,0.34,1.6,1.7,73,14,14,28,0.7,1.7,2.8,3.3
589558,2023,6,9,22,37,58.24,37.4518,36.9593,10.42,2.3,0.19,0.25,0.7,0.7,47,17,19,36,0.2,0.3,0.5,0.6
589559,2023,6,9,22,43,13.71,37.2128,36.9332,6.36,2.28,0.16,0.27,1.1,1.2,89,16,15,31,0.5,0.7,1.5,1.7
589615,2023,6,10,2,47,23.91,38.0775,36.2388,12.12,2.73,0.11,0.18,0.5,0.3,72,12,12,24,0.1,0.1,0.1,0.2
589634,2023,6,10,4,10,55.53,37.9748,36.6122,11.36,3.59,0.23,0.29,1.1,1.6,62,23,18,41,0.7,0.5,2.6,2.8
589651,2023,6,10,6,14,14.85,37.9032,36.2952,12.72,2.67,0.17,0.19,0.9,0.8,74,11,14,25,0.3,0.6,0.6,0.9
589660,2023,6,10,9,56,36.5,38.0523,38.3353,15.86,3.17,0.19,0.27,1.6,2.5,123,11,6,17,0.6,2.1,6.3,6.7
589666,2023,6,10,14,26,9.8,38.0705,36.602,13.38,3.27,0.21,0.23,0.7,0.7,79,19,12,31,0.3,0.3,0.4,0.6
589675,2023,6,10,15,47,20.63,37.0372,36.4342,6.38,3.25,0.23,0.36,1.3,1.6,87,21,13,34,0.6,1.1,2.4,2.7
589678,2023,6,10,16,1,9.05,36.6323,36.419,7.17,2.62,0.2,0.27,1.5,1.3,94,13,8,21,2,0.4,1.7,2.6
589726,2023,6,10,23,5,58.51,37.2653,39.252,15.56,3.26,0.23,0.17,1.3,1.3,151,13,10,23,0.6,1.1,1.7,2.1
589731,2023,6,10,23,36,31.27,36.8263,36.4372,9.01,2.36,0.19,0.41,1.2,1.3,45,21,18,39,0.8,0.6,1.8,2
589755,2023,6,11,1,38,15.47,37.7808,36.3852,14.27,2.56,0.29,0.27,0.6,0.8,101,15,9,24,0.1,0.2,0.7,0.7
589765,2023,6,11,4,47,13.33,37.899,36.2438,11.11,4.21,0.19,0.26,0.9,0.8,43,27,19,46,0.2,0.5,0.7,0.9
589783,2023,6,11,6,1,37.67,37.9018,36.2615,12.59,2.84,0.12,0.21,0.9,0.5,76,10,12,22,0.6,0.3,0.3,0.7
589794,2023,6,11,6,50,52.6,36.995,35.6497,27.41,2.74,0.31,0.31,1.1,1.5,71,19,15,34,0.6,0.5,2.2,2.3
589814,2023,6,11,8,22,29.83,37.9032,36.3022,6.38,2.57,0.15,0.46,1.4,1.7,70,12,13,25,1.1,0.9,2.9,3.2
589812,2023,6,11,8,30,25.88,38.0733,37.502,11.31,3.53,0.22,0.28,1,1,67,18,17,35,0.3,0.6,0.9,1.1
589821,2023,6,11,8,56,50.24,37.9468,36.2545,6.36,3.26,0.14,0.24,1,0.8,60,18,16,34,0.3,0.8,0.6,1
589826,2023,6,11,9,23,47.1,37.5025,37.2103,5.62,2.94,0.16,0.41,1,1.4,51,24,21,45,0.5,0.5,1.9,2.1
589831,2023,6,11,9,40,57.05,38.4727,37.5202,9.48,3.6,0.24,0.51,1.6,1.3,59,17,12,29,1,1.5,1.7,2.4
589864,2023,6,11,14,57,1.37,37.899,36.2473,11.11,4.36,0.22,0.36,0.9,0.6,33,30,21,51,0.4,0.4,0.4,0.7
589867,2023,6,11,15,23,51.04,37.8975,36.2598,11.63,3.08,0.19,0.2,0.8,0.5,56,17,13,30,0.3,0.3,0.3,0.5
589868,2023,6,11,15,37,4.07,39.382,40.686,12.49,3.7,0.24,0.23,1.4,2.1,62,12,10,22,0.9,1,4.3,4.5
589875,2023,6,11,16,26,26.76,37.757,36.3727,2.33,2.73,0.19,0.2,0.5,0.8,63,15,16,31,0.2,0.1,0.6,0.6
589900,2023,6,11,18,48,49.04,38.0102,38.2105,11.11,2.88,0.2,0.24,1.2,1,141,11,9,20,0.8,0.7,0.9,1.4
589914,2023,6,11,19,51,41.88,38.0705,36.5063,10.32,2.55,0.15,0.24,0.7,0.4,72,14,15,29,0.3,0.2,0.2,0.4
589912,2023,6,11,20,2,33.42,37.9047,36.2615,9.52,2.92,0.13,0.24,0.8,1.1,55,19,15,34,0.3,0.4,1.2,1.3
589916,2023,6,11,20,18,17.86,37.3748,38.4392,1.61,2.82,0.24,0.2,2.2,0.8,184,8,6,14,3.6,1,0.6,3.8
589927,2023,6,11,20,53,52.57,37.2917,36.8033,4.28,2.37,0.17,0.27,0.9,1,58,17,16,33,0.4,0.4,1,1.2
589955,2023,6,11,23,30,9.37,37.8033,36.2862,10.71,2.74,0.1,0.3,1.2,1,57,20,14,34,0.6,0.7,1,1.4
589962,2023,6,12,0,37,12.92,37.885,36.2508,8.44,3.25,0.21,0.22,0.6,1.2,62,27,20,47,0.2,0.2,1.5,1.5
589976,2023,6,12,0,50,57.21,39.5155,39.9833,14.2,3.04,0.22,0.26,1.4,1.3,70,19,8,27,1.3,0.6,1.6,2.1
589963,2023,6,12,1,25,44.27,37.9145,36.2668,6.38,3.61,0.18,0.25,0.8,1.1,54,26,19,45,0.4,0.3,1.3,1.4
590011,2023,6,12,3,2,39.73,37.9158,36.6085,6.01,2.51,0.19,0.35,1,2.1,55,17,15,32,0.6,0.5,4.5,4.5
590070,2023,6,12,11,1,3.17,37.8807,36.2527,12.72,3.77,0.19,0.37,2,0.6,66,24,17,41,2.1,1.9,0.3,2.8
590071,2023,6,12,11,14,49.68,37.473,36.7002,9.9,3.17,0.14,0.27,1.1,0.8,52,13,17,30,0.7,0.6,0.7,1.2
590121,2023,6,12,20,0,2.13,38.3982,36.6442,15.98,2.55,0.23,0.26,1.1,1.2,52,10,13,23,0.4,0.7,1.5,1.8
590122,2023,6,12,20,41,15.74,39.5592,39.9562,21.5,3.14,0.34,0.57,1.6,1.3,70,11,8,19,1.1,1.5,1.6,2.5
590123,2023,6,12,21,3,55.74,36.2907,36.1817,6.36,2.96,0.18,0.28,1.4,0.9,103,10,9,19,1.1,0.9,0.8,1.6
590151,2023,6,13,0,39,8.44,38.062,37.4805,2.6,2.39,0.23,0.25,1.1,1.4,71,12,11,23,0.4,0.8,1.9,2.1
590146,2023,6,13,1,24,56.02,38.3377,37.1958,3.69,3.17,0.18,0.26,1.6,1.2,59,20,15,35,0.6,1.9,1.5,2.5
590148,2023,6,13,2,13,37.82,38.0423,37.6468,9.48,2.61,0.21,0.27,1.2,1.2,82,16,12,28,0.5,1,1.4,1.8
590175,2023,6,13,5,49,3.36,38.3095,37.1778,16.01,3.57,0.28,0.33,2.1,3.6,80,16,11,27,1.4,2.9,13.1,13.4
590191,2023,6,13,8,16,39.55,37.8708,36.2722,12.69,3.09,0.19,0.27,2,1.3,96,16,12,28,2.2,1.8,1.8,3.4
590261,2023,6,13,14,54,38.75,38.1508,38.5598,8.78,2.83,0.14,0.27,1.1,2,89,10,11,21,0.5,0.7,4,4.1
590270,2023,6,13,18,11,16.68,38.4093,36.6442,15.49,2.6,0.21,0.25,1.1,1.4,52,14,14,28,0.5,0.7,2,2.2
590277,2023,6,13,20,3,39.65,37.3957,36.8815,19.02,2.69,0.16,0.5,1.7,0.8,61,19,19,38,1,2,0.7,2.3
590276,2023,6,13,20,5,29.55,37.9018,36.2508,11.11,3.26,0.14,0.26,0.8,0.6,53,22,20,42,0.4,0.3,0.4,0.6
590286,2023,6,13,20,56,16.69,38.408,36.6495,16.7,2.68,0.24,0.28,0.9,1,71,12,14,26,0.4,0.5,0.9,1.1
590282,2023,6,13,21,10,2.86,38.4277,36.6745,8.04,3.1,0.25,0.42,1.5,2.5,64,18,15,33,1,1.2,6.1,6.3
590288,2023,6,13,22,1,52.7,37.8822,36.6685,9.52,3.9,0.2,0.32,0.7,0.6,41,28,23,51,0.3,0.3,0.4,0.5
590294,2023,6,13,22,30,52.02,37.8877,36.672,12.69,3.34,0.17,0.31,1,0.8,42,26,17,43,0.7,0.4,0.6,1
590295,2023,6,13,22,37,28.64,38.1295,37.786,12.69,2.83,0.16,0.36,1,0.8,96,17,15,32,0.5,0.4,0.7,1
590305,2023,6,13,22,46,51.07,36.2863,36.0575,8.02,2.58,0.1,0.17,1.4,0.9,132,7,8,15,0.6,1.2,0.7,1.5
590307,2023,6,13,23,13,47.08,37.8765,36.6648,11.6,2.46,0.19,0.23,0.9,2.3,62,13,13,26,0.5,0.3,5.5,5.5
590315,2023,6,14,0,39,7,37.8625,36.272,12.69,3.08,0.2,0.31,0.9,0.9,47,32,23,55,0.4,0.3,0.7,0.9
590339,2023,6,14,1,10,11.95,36.9585,36.6098,9.55,2.23,0.18,0.47,1,0.9,59,16,16,32,0.5,0.6,0.8,1.1
590322,2023,6,14,1,57,24.25,38.3798,36.6813,25.36,2.99,0.3,0.31,1.1,0.9,72,16,10,26,0.7,0.5,0.8,1.2
590321,2023,6,14,2,14,51.79,38.3038,37.2948,4.13,2.82,0.13,0.65,1.1,2,69,19,14,33,0.6,0.7,3.8,3.9
590340,2023,6,14,3,1,37.62,38.1312,38.5563,11.5,3.41,0.22,0.21,0.9,2,91,15,12,27,0.4,0.4,3.8,3.9
590350,2023,6,14,3,59,0.88,38.1395,38.5563,7.99,3.31,0.22,0.25,0.9,1.5,90,15,12,27,0.3,0.4,2.2,2.3
590363,2023,6,14,5,49,58.74,37.8877,36.6437,12.69,3.05,0.14,0.27,1.7,1,58,19,17,36,1.5,1.6,1.1,2.4
590380,2023,6,14,7,34,58.23,37.8737,36.672,9.52,3.35,0.21,0.25,1,0.8,80,20,11,31,0.8,0.3,0.7,1.1
590395,2023,6,14,9,20,52.11,38.4107,36.646,16.95,2.9,0.21,0.16,0.8,0.8,60,12,11,23,0.3,0.4,0.6,0.8
590403,2023,6,14,10,31,4.05,38.5203,37.5385,11.36,3.04,0.31,0.45,2.8,2.3,77,10,9,19,2.6,5.5,5.1,7.9
590404,2023,6,14,10,31,4.12,38.5288,37.5422,11.21,3.17,0.25,0.47,2.7,2.3,76,10,10,20,3,4.1,5.3,7.4
590411,2023,6,14,11,41,9.01,38.0833,38.4102,6.01,3.18,0.24,0.34,1.6,3.5,110,14,11,25,1,1.5,12.6,12.7
590419,2023,6,14,12,17,18.27,38.318,38.212,11.43,3.33,0.2,0.32,1.5,2.7,88,13,13,26,0.9,1.3,7.1,7.3
590431,2023,6,14,14,31,6.81,37.4407,36.9875,3.54,2.71,0.23,0.17,0.6,0.7,113,12,10,22,0.1,0.3,0.4,0.5
590446,2023,6,14,16,0,18.22,38.2267,38.7777,0.87,2.95,0.16,0.19,0.9,0.9,69,12,12,24,0.3,0.4,0.9,1.1
590467,2023,6,14,18,7,55.5,38.4305,37.5268,7.1,2.79,0.2,0.18,1.1,1.2,57,12,13,25,0.6,0.5,1.4,1.6
590520,2023,6,15,0,54,59.97,36.808,36.5653,9.18,2.43,0.15,0.31,1.4,1.1,74,19,15,34,1.2,0.6,1.1,1.8
590558,2023,6,15,4,37,22.43,37.5447,36.1408,15.41,3.78,0.21,0.21,0.9,1.3,38,27,10,37,0.2,0.6,1.6,1.8
590561,2023,6,15,4,54,9.1,37.9947,36.4247,12.99,3.23,0.23,0.57,1.4,2.5,66,18,16,34,1.3,0.6,6.4,6.5
590567,2023,6,15,5,47,37.75,36.8615,36.2597,23.23,3.6,0.22,0.44,1.7,3.4,43,25,11,36,2.2,0.7,11.8,12
590592,2023,6,15,9,15,46.65,37.487,37.0497,6.38,2.75,0.19,0.21,0.5,0.2,54,17,19,36,0.1,0.2,0,0.2
590604,2023,6,15,11,39,40.39,37.9932,36.4228,6.38,4.2,0.28,0.32,0.9,1,59,24,20,44,0.4,0.4,1,1.1
590624,2023,6,15,14,49,47.63,37.5363,36.1373,15.07,3.2,0.13,0.22,0.7,0.8,50,20,12,32,0.2,0.3,0.6,0.7
590635,2023,6,15,15,58,37.46,38.1113,38.4313,12.1,3.62,0.18,0.3,1,2.1,105,17,12,29,0.5,0.6,4.4,4.5
590651,2023,6,15,18,16,33.87,38.0508,36.5452,10.32,3.19,0.15,0.19,0.7,0.6,67,22,19,41,0.2,0.3,0.4,0.6
590653,2023,6,15,18,30,25.09,37.48,37.6018,12.69,3.38,0.18,0.36,2,0.8,53,20,18,38,2,2,0.6,2.9
590661,2023,6,15,19,0,30.9,37.9552,37.6707,8.24,3.76,0.21,0.27,0.8,1.2,88,23,19,42,0.3,0.3,1.5,1.6
590751,2023,6,16,0,0,14.54,38.5387,40.3408,8.98,2.67,0.24,0.43,1.2,2.4,63,16,11,27,1,0.4,5.7,5.8
590750,2023,6,16,0,10,51.76,37.9383,36.6227,12.69,2.33,0.22,0.32,1.1,1.2,64,13,13,26,0.4,0.8,1.5,1.8
590748,2023,6,16,0,20,26.23,37.7823,36.5672,6.04,2.92,0.18,0.3,0.9,1.6,47,21,17,38,0.3,0.5,2.6,2.7
590759,2023,6,16,0,31,30.89,37.8765,36.2615,11.11,2.89,0.16,0.25,0.9,0.8,54,23,18,41,0.4,0.5,0.7,0.9
590705,2023,6,16,1,14,46.49,38.107,36.5667,11.01,2.95,0.18,0.32,1,1.5,45,26,21,47,0.7,0.4,2.4,2.5
590838,2023,6,16,13,26,22.5,37.8905,36.573,12.89,3.06,0.21,0.2,0.7,0.7,90,17,12,29,0.3,0.2,0.5,0.6
590871,2023,6,16,17,56,0.33,38.0087,37.604,6.01,3.44,0.22,0.29,0.9,1.4,80,17,17,34,0.4,0.4,2,2.1
590896,2023,6,16,20,2,13.71,38.4388,37.3245,12.69,2.58,0.19,0.19,1.2,1,68,9,10,19,0.5,0.9,1.1,1.5
590925,2023,6,16,23,29,34.18,37.861,36.4685,9.4,3.74,0.29,0.31,0.9,1.7,48,28,13,41,0.3,0.5,2.7,2.8
590926,2023,6,16,23,31,33.21,37.8652,36.449,9.52,3.19,0.2,0.22,1,0.8,66,26,11,37,0.6,0.4,0.7,1
590935,2023,6,17,0,0,15.52,38.4163,36.6353,13.88,2.89,0.21,0.34,0.9,1.8,52,18,17,35,0.4,0.5,3.3,3.4
590941,2023,6,17,0,34,20.09,37.8527,36.2668,12.72,3.08,0.16,0.36,1.4,0.5,48,28,13,41,0.8,1.3,0.3,1.5
590975,2023,6,17,2,35,22.88,37.9748,36.2687,4.03,2.54,0.22,0.55,1.8,2,68,10,10,20,3,0.3,3.8,4.9
590991,2023,6,17,4,26,46.67,37.3085,36.6553,7.79,2.63,0.23,0.26,1.1,1.3,72,13,14,27,0.3,0.8,1.7,1.9
590994,2023,6,17,4,34,5.07,38.1352,36.5952,16.25,2.85,0.28,0.24,1.1,1.5,72,18,17,35,0.9,0.3,2.3,2.5
591037,2023,6,17,10,56,3.87,37.6993,37.4628,10.96,3.55,0.23,0.22,0.7,1.1,66,20,15,35,0.3,0.2,1.1,1.2
591072,2023,6,17,15,0,43.31,37.868,37.8007,19.02,3.34,0.19,0.29,1.1,0.9,96,14,13,27,0.8,0.5,0.8,1.2
591109,2023,6,17,19,8,24.6,37.8667,36.235,10.49,2.68,0.1,0.2,0.9,0.9,69,15,12,27,0.4,0.5,0.7,1
591140,2023,6,17,22,2,55.66,37.6642,37.4218,15.24,4.36,0.2,0.25,1,0.5,64,26,18,44,0.5,0.5,0.3,0.8
591141,2023,6,17,22,9,58.76,38.1832,38.4358,7.97,3.24,0.14,0.26,1.6,4.1,96,13,8,21,1.5,1.1,16.6,16.7
591219,2023,6,18,4,56,17.56,38.0438,36.6002,5.69,3.69,0.2,0.42,0.8,1.1,49,26,21,47,0.3,0.3,1.3,1.4
591224,2023,6,18,5,0,49.8,37.9848,38.1965,7.84,2.92,0.19,0.36,1.2,1.5,144,12,10,22,1,0.5,2.2,2.4
591230,2023,6,18,6,22,3.07,38.2857,37.7933,8.07,3.71,0.19,0.32,1.1,1.1,61,12,10,22,0.4,0.8,1.3,1.6
591240,2023,6,18,8,7,35.63,38.041,37.4608,8.81,3.44,0.24,0.44,0.8,0.4,65,22,14,36,0.4,0.2,0.2,0.5
591246,2023,6,18,9,59,1.87,37.3535,37.1103,9.13,2.97,0.16,0.27,0.9,0.5,65,19,14,33,0.2,0.7,0.2,0.7
591262,2023,6,18,12,55,5.26,38.2673,37.8303,31.69,3,0.18,0.77,2.3,2.2,82,14,9,23,1.4,3.9,4.8,6.3
591273,2023,6,18,15,36,28.24,38.2042,38.6273,12.69,4.8,0.16,0.42,1.3,1,79,18,15,33,0.6,1.2,1.1,1.7
591305,2023,6,18,20,59,21.21,37.8765,36.2297,12.69,4.09,0.21,0.34,1,0.4,63,26,16,42,0.5,0.5,0.1,0.7
591331,2023,6,19,0,30,17.35,38.2098,38.0827,15.46,4.58,0.21,0.16,1.1,1.4,137,12,7,19,0.5,0.7,1.9,2.1
591335,2023,6,19,1,21,35.11,37.9608,36.3077,10.71,4.07,0.26,0.29,0.9,1.7,33,30,16,46,0.4,0.4,2.8,2.9
591345,2023,6,19,2,15,38.49,37.9523,36.3005,4.03,3.3,0.17,0.24,0.7,0.6,34,26,18,44,0.3,0.2,0.3,0.5
591353,2023,6,19,3,5,3.99,36.5015,36.4063,12.69,2.81,0.15,0.35,1.1,1.3,77,20,14,34,0.6,0.6,1.6,1.8
591359,2023,6,19,4,44,15.01,38.8072,37.488,0.47,2.49,0.29,0.29,1.7,3.8,120,8,6,14,1.7,1.1,14.7,14.8
591393,2023,6,19,7,50,41.37,37.9693,36.3253,9.82,2.81,0.23,0.18,0.8,1.4,64,11,13,24,0.2,0.4,1.9,1.9
591407,2023,6,19,10,6,47.96,38.3488,37.707,44.16,2.74,0.29,0.46,3.7,3.7,102,5,7,12,6.1,7.8,13.8,17
591429,2023,6,19,11,43,24.59,39.9133,40.7828,4.97,4.31,0.33,0.27,0.9,1,43,20,12,32,0.5,0.3,1,1.2
591441,2023,6,19,12,45,13.61,37.8147,36.2755,8.34,2.94,0.12,0.19,1.2,1.7,69,10,15,25,0.6,0.7,2.9,3
591453,2023,6,19,15,30,42.4,37.8147,36.279,13.48,3.18,0.16,0.2,0.8,0.5,76,18,17,35,0.3,0.3,0.3,0.5
591456,2023,6,19,16,17,49.18,37.9707,36.3237,11.13,3.04,0.16,0.18,1,1,65,17,13,30,0.3,0.7,1.1,1.3
591465,2023,6,19,18,31,29.74,37.9973,36.5557,8.88,4.95,0.24,0.31,0.7,0.7,49,28,25,53,0.4,0.2,0.4,0.6
591469,2023,6,19,18,59,23.04,37.9918,36.5592,9.52,3.3,0.18,0.28,0.8,0.6,49,25,16,41,0.3,0.4,0.3,0.6
591473,2023,6,19,19,3,56.91,38.0002,36.5627,9.48,3.25,0.2,0.24,0.9,0.7,94,16,12,28,0.3,0.5,0.4,0.7
591470,2023,6,19,19,3,56.82,37.989,36.5662,9.48,3.25,0.18,0.44,0.9,0.8,50,24,14,38,0.3,0.5,0.7,0.9
591491,2023,6,19,21,5,22.91,37.9595,36.3095,8.46,2.81,0.17,0.2,0.8,0.6,65,19,14,33,0.3,0.3,0.4,0.5
591498,2023,6,19,21,36,54.31,37.9988,36.5503,7.37,2.39,0.14,0.3,1,1,89,14,14,28,0.5,0.5,1,1.2
591522,2023,6,19,23,4,9,37.0133,36.5978,6.65,2.28,0.16,0.33,1.3,1.5,108,14,14,28,1.3,0.4,2.1,2.5
591534,2023,6,20,0,14,30.22,37.989,36.5273,9.52,3.87,0.2,0.3,1,0.7,48,28,18,46,0.6,0.5,0.5,0.9
591609,2023,6,20,12,18,6.62,37.2748,37.0077,12.69,2.92,0.16,0.33,1,0.8,75,14,16,30,0.5,0.5,0.6,0.9
591649,2023,6,20,18,20,11.82,36.032,36.1325,4.18,3.46,0.18,0.22,1.7,0.7,144,8,9,17,1.4,1.5,0.5,2.1
591648,2023,6,20,18,22,47.06,37.9678,36.3058,11.48,3.7,0.19,0.25,0.9,0.9,37,30,22,52,0.4,0.4,0.7,0.9
591657,2023,6,20,19,14,31.8,37.989,36.5132,7.3,3.66,0.14,0.31,0.9,0.7,57,24,15,39,0.4,0.4,0.6,0.8
591658,2023,6,20,19,26,16.05,37.6768,36.042,14.27,3.31,0.21,0.22,1.1,0.6,75,22,7,29,0.5,0.7,0.3,0.9
591660,2023,6,20,19,29,47.31,37.9847,36.568,8.21,3.16,0.15,0.3,1,0.6,50,19,10,29,0.3,0.7,0.4,0.8
591661,2023,6,20,19,31,21.2,37.8652,36.2438,19.02,3.04,0.16,0.5,1.4,0.6,61,14,15,29,0.6,1.3,0.3,1.5
591671,2023,6,20,21,25,22.08,37.9523,36.297,7.84,2.66,0.13,0.15,0.7,1.2,60,14,13,27,0.2,0.3,1.6,1.6
591680,2023,6,20,21,29,47.6,37.9678,36.6458,9.9,3.3,0.18,0.22,0.8,0.9,51,23,17,40,0.4,0.3,0.7,0.9
591718,2023,6,21,0,28,40.72,38.1633,37.8787,10.37,2.55,0.13,0.26,1,2,112,17,13,30,0.5,0.5,4,4.1
591714,2023,6,21,1,42,53.46,38.0395,37.289,12.69,2.73,0.18,0.34,1.7,1.9,108,12,12,24,2,0.9,3.6,4.2
591712,2023,6,21,1,50,13.7,37.965,36.3237,7.87,2.94,0.18,0.22,0.8,1,41,23,18,41,0.2,0.4,1,1.1
591764,2023,6,21,5,25,51.66,37.3057,36.7963,9.62,2.78,0.18,0.26,0.8,0.7,45,16,16,32,0.4,0.3,0.5,0.7
591769,2023,6,21,6,6,0.39,36.0263,36.1605,2,3.26,0.18,0.22,2.1,1,155,9,9,18,3.4,0.8,1,3.7
591772,2023,6,21,6,16,28.47,37.1848,36.9753,13.09,2.79,0.17,0.24,0.7,0.7,63,15,18,33,0.3,0.3,0.5,0.6
591789,2023,6,21,9,24,26.75,37.1763,36.9998,17.44,3.47,0.17,0.36,0.9,0.6,65,20,18,38,0.3,0.4,0.4,0.7
591808,2023,6,21,13,43,41.13,37.3198,37.0115,8.98,2.63,0.13,0.44,1.1,1.1,45,16,18,34,0.6,0.7,1.2,1.5
591826,2023,6,21,15,50,38.54,38.3082,36.5728,16.87,3.36,0.19,0.22,0.7,0.8,79,20,17,37,0.3,0.2,0.6,0.7
591836,2023,6,21,17,40,59.64,36.2935,36.2132,2.4,3.19,0.17,0.37,1.5,1.8,97,13,14,27,1,1.4,3.2,3.6
591847,2023,6,21,19,38,2.79,38.0185,37.404,4.45,2.81,0.24,0.26,1.1,1.2,66,13,10,23,0.5,0.6,1.5,1.7
591857,2023,6,21,22,12,10.28,38.034,37.4838,8.44,2.62,0.17,0.33,1.1,1.4,67,19,16,35,0.4,0.7,1.9,2.1
591863,2023,6,21,23,5,14.27,37.9523,36.3005,7.55,2.65,0.17,0.26,0.8,1.4,62,15,14,29,0.3,0.4,1.8,1.9
591872,2023,6,22,1,11,45.19,38.193,38.6132,15.86,3.67,0.16,0.48,1.4,1.1,81,16,14,30,1.2,0.8,1.2,1.9
591873,2023,6,22,2,6,44.55,37.3225,37.0185,9.52,3.49,0.26,0.25,1,0.4,63,22,21,43,0.5,0.5,0.1,0.7
591881,2023,6,22,3,49,14.59,38.0045,36.5717,5.99,3.52,0.21,0.43,0.9,0.8,49,24,16,40,0.5,0.3,0.6,0.8
591882,2023,6,22,4,7,1.18,38.1098,37.1443,19.02,3.35,0.15,0.3,1.9,0.9,62,20,15,35,1.9,1.7,0.7,2.7
591887,2023,6,22,5,21,2.43,38.1002,38.4637,12.69,4.27,0.24,0.18,0.9,0.9,102,16,10,26,0.4,0.5,0.8,1
